time,open,high,low,close,Fractal High,Fractal Low,Chars,Chars,Chars,Chars,Chars,Chars,Chars
1759801500,6778.25,6780.5,6777.25,6780,0,0,0,0,0,0,0,0,0
1759802400,6780,6781.5,6779,6781.5,0,0,0,0,0,0,0,0,0
1759803300,6781.25,6781.5,6778.25,6779.75,1,1,0,0,0,0,0,0,0
1759804200,6779.75,6780.5,6778.75,6779.5,0,0,0,0,0,0,0,0,0
1759805100,6779.25,6780.5,6779,6780.5,0,0,0,0,0,0,0,0,0
1759806000,6780,6781.25,6778.75,6781.25,0,1,0,0,0,0,0,0,0
1759806900,6781,6782.25,6780.75,6781.25,1,0,0,0,0,0,0,0,0
1759807800,6781,6782,6779.25,6781.5,0,1,0,0,0,0,0,0,0
1759808700,6781.75,6781.75,6781,6781,0,0,0,0,0,0,0,0,0
1759809600,6781.25,6785,6780.5,6784.5,0,1,0,0,1,0,0,0,0
1759810500,6784.75,6785.75,6783.5,6785,0,0,0,0,0,0,0,0,0
1759811400,6785,6786.25,6784,6784.25,1,0,0,0,0,0,0,0,0
1759812300,6784,6785.75,6783.5,6785.5,0,0,0,0,0,0,0,0,0
1759813200,6785.25,6785.75,6782.5,6784.25,0,1,0,0,0,0,0,0,0
1759814100,6784.25,6785.25,6783.25,6785,0,0,0,0,0,0,0,0,0
1759815000,6785,6786,6784.25,6785.75,1,0,0,0,0,0,0,0,0
1759815900,6785.75,6785.75,6782.5,6783,0,0,0,0,0,0,0,0,0
1759816800,6782.75,6784.25,6781.5,6782,0,0,0,0,0,0,0,0,0
1759817700,6782,6782.5,6777,6777.75,0,0,0,0,0,0,0,0,0
1759818600,6777.5,6780,6775.75,6778.75,0,1,0,0,0,0,0,0,0
1759819500,6778.75,6781.5,6778.25,6780.75,0,0,0,0,0,0,0,0,0
1759820400,6781.25,6781.75,6777.5,6778.5,1,0,0,0,0,0,0,0,0
1759821300,6778.5,6780.25,6776.25,6780.25,0,1,0,0,0,0,0,0,0
1759822200,6780.25,6780.75,6777.5,6778.75,0,0,0,0,0,0,0,0,0
1759823100,6778.75,6780.75,6777.5,6779.75,0,0,0,0,0,0,0,0,0
1759824000,6780,6780.75,6776.5,6778.25,0,0,0,0,0,0,0,0,0
1759824900,6778.5,6779.5,6775.25,6776,0,0,0,0,0,0,0,0,0
1759825800,6776,6779.75,6774,6779.5,0,1,0,0,0,0,0,0,0
1759826700,6779.25,6783.75,6779,6783,0,0,0,0,0,0,0,0,0
1759827600,6783,6785.5,6782.25,6785.5,0,0,0,0,0,0,0,0,0
1759828500,6785.25,6786,6784.25,6785,0,0,0,0,0,0,0,0,0
1759829400,6785,6786.25,6784.75,6785.25,0,0,0,0,0,0,0,0,0
1759830300,6784.75,6786.75,6784.5,6786.5,0,0,0,0,0,0,0,0,0
1759831200,6786.25,6787.5,6784.25,6787.25,0,1,0,0,0,0,0,0,0
1759832100,6787.5,6787.75,6785.5,6787,0,0,0,0,0,0,0,0,0
1759833000,6787.25,6789.5,6786.25,6786.5,1,0,0,0,0,0,0,0,0
1759833900,6786.75,6787.75,6785.25,6785.5,0,1,0,0,0,0,0,0,0
1759834800,6785.5,6787,6785.5,6786.75,0,0,0,0,0,0,0,0,0
1759835700,6786.75,6786.75,6784.75,6786,0,1,0,0,0,0,0,0,0
1759836600,6786,6787.25,6785,6785.75,0,0,0,0,0,0,0,0,0
1759837500,6786,6791.5,6785.5,6791.5,0,0,0,0,0,0,0,0,0
1759838400,6791.5,6792,6788.5,6789.5,1,0,0,0,0,0,0,0,0
1759839300,6789.5,6791.5,6789.25,6791,0,0,0,0,0,0,0,0,0
1759840200,6791,6794.25,6790.25,6794.25,0,0,0,0,0,0,0,0,0
1759841100,6794.25,6799.5,6792.75,6798.75,0,0,0,0,0,0,0,0,0
1759842000,6798.75,6802.75,6797.25,6798,1,0,0,0,0,0,0,0,0
1759842900,6798,6798.5,6796.25,6797.25,0,0,0,0,0,0,0,0,0
1759843800,6797,6801.75,6793.5,6798,1,0,0,0,0,0,0,0,0
1759844700,6797.75,6799.25,6792.5,6794.25,0,0,0,0,0,0,0,0,0
1759845600,6794,6795.25,6789,6791.25,0,0,0,0,0,0,0,0,0
1759846500,6791.25,6793.25,6783.75,6784,0,0,0,0,0,0,0,0,0
1759847400,6784,6788.25,6779.5,6781.75,0,0,0,0,0,0,0,0,0
1759848300,6781.5,6784.5,6776.75,6780.25,0,0,0,0,0,0,0,0,0
1759849200,6780.25,6782.25,6759,6766.25,0,1,0,0,0,0,0,0,0
1759850100,6766.25,6771.75,6761,6763.75,0,0,0,0,0,0,0,0,0
1759851000,6763.5,6765,6751,6756.25,0,0,0,0,0,0,0,0,0
1759851900,6756.25,6756.5,6747.25,6753.25,0,1,0,0,0,0,0,0,0
1759852800,6753.25,6759,6749,6750,1,0,0,0,0,0,0,0,0
1759853700,6749.75,6758.75,6747.25,6754.5,0,1,0,0,0,0,0,0,0
1759854600,6754.5,6766.25,6754.25,6762.25,1,0,0,0,0,0,0,0,0
1759855500,6762.25,6762.75,6751.75,6754.25,0,1,0,0,0,0,0,0,0
1759856400,6754.5,6764.75,6752.5,6761.75,1,0,0,0,0,0,0,0,0
1759857300,6762,6763.5,6758,6760.75,0,0,0,0,0,0,0,0,0
1759858200,6760.5,6760.75,6753.5,6759.75,0,0,0,0,0,0,0,0,0
1759859100,6759.75,6762.75,6753.25,6753.75,1,0,0,0,0,0,0,0,0
1759860000,6754,6759.75,6748.5,6756.25,0,1,0,0,0,0,0,0,0
1759860900,6756.25,6759,6753.75,6756.75,0,0,0,0,0,0,0,0,0
1759861800,6756.75,6760.5,6756,6758.75,0,0,0,0,0,0,0,0,0
1759862700,6758.5,6761.5,6757,6761.25,0,0,0,0,0,0,0,0,0
1759863600,6761.25,6762,6756.25,6757.5,1,0,0,0,0,0,0,0,0
1759864500,6757.5,6759,6755.75,6756.5,0,1,0,0,0,0,0,0,0
1759865400,6756.25,6764.25,6756,6764,0,0,0,0,0,0,0,0,0
1759866300,6764.25,6765,6758,6762.75,0,0,0,0,0,0,0,0,0
1759867200,6762.75,6767.75,6762.25,6766.5,1,0,0,0,0,0,0,0,0
1759868100,6766.5,6766.75,6765,6766.5,0,0,0,0,0,0,0,0,0
1759869000,6766.75,6767.5,6766,6766.75,0,0,0,0,0,0,0,0,0
1759869900,6766.75,6767.5,6765,6765,0,0,0,0,0,0,0,0,0
1759874400,6766,6769,6764.5,6766,0,1,0,0,0,0,0,0,0
1759875300,6766,6769,6765.75,6768.75,0,0,0,0,0,0,0,0,0
1759876200,6769,6770.25,6768,6769.5,0,0,0,0,0,0,0,0,0
1759877100,6769.5,6770.25,6768.75,6769.25,1,0,0,0,0,0,0,0,0
1759878000,6769.5,6769.5,6763.25,6764,0,0,0,0,0,0,0,0,0
1759878900,6763.75,6764,6760.25,6762.5,0,0,0,0,0,0,0,0,0
1759879800,6762.25,6762.5,6758.5,6760.5,0,1,0,0,0,0,0,0,0
1759880700,6761,6762,6759.25,6759.25,0,0,0,0,0,0,0,0,0
1759881600,6759.25,6761.75,6758.5,6758.75,0,0,0,0,0,0,0,0,0
1759882500,6758.75,6762,6758,6760.75,0,1,0,0,0,0,0,0,0
1759883400,6761,6763.5,6760.25,6761.25,0,0,0,0,0,0,0,0,0
1759884300,6761.5,6766.25,6761.25,6765.25,0,0,0,0,0,0,0,0,0
1759885200,6765.25,6769.75,6764.75,6767.75,1,0,0,0,0,0,0,0,0
1759886100,6767.75,6769.5,6767,6769,0,0,0,0,0,0,0,0,0
1759887000,6769,6770,6767.5,6768.25,0,0,0,0,0,0,0,0,0
1759887900,6768.5,6770,6767.75,6768.25,0,0,0,0,0,0,0,0,0
1759888800,6768.25,6770.25,6768,6769.75,0,0,0,0,0,0,0,0,0
1759889700,6769.75,6772.5,6769.75,6772.25,1,0,0,0,0,0,0,0,0
1759890600,6772.25,6772.25,6769,6769,0,0,0,0,0,0,0,0,0
1759891500,6769.25,6771.25,6768,6771.25,0,1,0,0,0,0,0,0,0
1759892400,6771.25,6771.25,6769.5,6770.5,0,0,0,0,0,0,0,0,0
1759893300,6770.5,6772.25,6770.25,6771.5,1,0,0,0,0,0,0,0,0
1759894200,6771.25,6772,6770,6771,0,1,0,0,0,0,0,0,0
1759895100,6771.25,6771.75,6770.5,6771.5,0,0,0,0,0,0,0,0,0
1759896000,6771.25,6772.25,6770.75,6770.75,1,0,0,0,0,1,0,0,0
1759896900,6770.75,6772,6770.25,6771.5,0,0,0,0,0,0,0,0,0
1759897800,6771.25,6771.75,6769,6769.75,0,1,0,0,0,0,0,0,0
1759898700,6769.75,6771,6769.5,6770.25,0,0,0,0,0,0,0,0,0
1759899600,6770.25,6770.25,6766.25,6766.75,0,0,0,0,0,0,0,0,0
1759900500,6767.25,6768.5,6765,6766.5,0,0,0,0,0,0,0,0,0
1759901400,6766.5,6767.25,6765,6766,0,0,0,0,0,0,0,0,0
1759902300,6766,6766.25,6764.25,6764.5,0,0,0,0,0,0,0,0,0
1759903200,6764.75,6765.75,6761.25,6763.25,0,0,0,0,0,0,0,0,0
1759904100,6763.25,6764,6761,6761.25,0,0,0,0,0,0,0,0,0
1759905000,6761.25,6762.75,6759.25,6760.5,0,1,0,0,0,0,0,0,0
1759905900,6760.5,6764.5,6760,6763.75,0,0,0,0,0,0,0,0,0
1759906800,6763.75,6766.75,6762,6763.25,0,0,0,0,0,0,0,0,0
1759907700,6763.25,6767.75,6763,6767,0,0,0,0,0,0,0,0,0
1759908600,6767.25,6770.5,6766.25,6770,0,0,0,0,0,0,0,0,0
1759909500,6769.75,6772.75,6768.75,6771.5,0,0,0,0,0,0,0,0,0
1759910400,6771.5,6772.75,6770.5,6771.75,0,0,0,0,0,0,0,0,0
1759911300,6771.75,6772.75,6770.25,6771.25,0,1,0,0,0,0,0,0,0
1759912200,6771.5,6774,6771.5,6773.75,0,0,0,0,0,0,0,0,0
1759913100,6773.75,6774.75,6766.25,6770.25,1,1,0,0,0,0,0,0,0
1759914000,6770,6773,6770,6771.25,0,0,0,0,0,0,0,0,0
1759914900,6771.25,6771.75,6768,6769.75,0,1,0,0,0,0,0,0,0
1759915800,6769.75,6773.25,6769,6771.75,1,0,0,0,0,0,0,0,0
1759916700,6771.75,6772.5,6770.25,6770.75,0,0,0,0,0,0,0,0,0
1759917600,6771,6771.75,6764.25,6768.5,0,1,0,0,0,0,0,0,0
1759918500,6768.5,6771,6768.25,6770.25,0,0,0,0,0,0,0,0,0
1759919400,6770.5,6773,6770.25,6771.25,0,0,0,0,0,0,0,0,0
1759920300,6771.25,6775,6771.25,6774.5,0,0,0,0,0,0,0,0,0
1759921200,6774.5,6776.25,6774,6774.25,1,0,0,0,0,0,0,0,0
1759922100,6774,6774.75,6767.5,6768,0,0,0,0,0,0,0,0,0
1759923000,6768.25,6772.25,6767.5,6771.75,0,1,0,0,0,0,0,0,0
1759923900,6771.5,6774.75,6771,6774,1,0,0,0,0,0,0,0,0
1759924800,6773.75,6774,6766.75,6766.75,0,0,0,0,0,0,0,0,0
1759925700,6766.75,6770.5,6766,6769.5,0,1,0,0,0,0,0,0,0
1759926600,6769.5,6771.5,6766.75,6770.75,0,0,0,0,0,0,0,0,0
1759927500,6770.75,6772.5,6769.5,6771.5,0,0,0,0,0,0,0,0,0
1759928400,6771.5,6773,6769.25,6772.25,0,1,0,0,0,0,0,0,0
1759929300,6772,6776.5,6771.75,6773.25,1,0,0,0,0,0,0,0,0
1759930200,6773.5,6775,6764.5,6767.75,0,1,0,0,0,0,0,0,0
1759931100,6767.5,6776.5,6766.75,6773.25,0,0,0,0,0,0,0,0,0
1759932000,6773.5,6791,6773.5,6788.75,1,0,0,0,0,0,0,0,0
1759932900,6788.5,6790.25,6782.75,6790.25,0,0,0,0,0,0,0,0,0
1759933800,6790,6793,6786.75,6788,1,0,0,0,0,0,0,0,0
1759934700,6788,6790,6784.5,6789,0,1,0,0,0,0,0,0,0
1759935600,6788.75,6793.75,6787.75,6792.75,0,0,0,0,0,0,0,0,0
1759936500,6792.75,6799,6791.25,6796.75,1,0,0,0,0,0,0,0,0
1759937400,6796.75,6798,6795,6796.5,0,0,0,0,0,0,0,0,0
1759938300,6796.75,6801.25,6796.5,6799.25,0,0,0,0,0,0,0,0,0
1759939200,6799.25,6801.25,6797.5,6800.75,0,0,0,0,0,0,0,0,0
1759940100,6800.75,6802.75,6797,6798,1,0,0,0,0,0,0,0,0
1759941000,6798,6799.5,6796,6797,0,0,0,0,0,0,0,0,0
1759941900,6797,6798.75,6793.75,6798.75,0,1,0,0,0,0,0,0,0
1759942800,6798.75,6799.75,6795.75,6798.25,0,0,0,0,0,0,0,0,0
1759943700,6798.25,6801.75,6798,6800.25,1,0,0,0,0,0,0,0,0
1759944600,6800.5,6801.5,6797.5,6797.5,0,0,0,0,0,0,0,0,0
1759945500,6797.75,6801.5,6796.5,6797.75,0,0,0,0,0,0,0,0,0
1759946400,6797.5,6802.5,6796.25,6801,0,1,0,0,0,0,0,0,0
1759947300,6801.25,6802.75,6798.75,6799.25,1,0,0,0,0,0,0,0,0
1759948200,6799.25,6800,6795,6795,0,0,0,0,0,0,0,0,0
1759949100,6795,6796,6792.5,6793.5,0,0,0,0,0,0,0,0,0
1759950000,6793.25,6797.5,6792.25,6797.5,0,1,0,0,0,0,0,0,0
1759950900,6797.5,6801.25,6797.25,6800,0,0,0,0,0,0,0,0,0
1759951800,6799.75,6801.25,6797.75,6798.5,0,0,0,0,0,0,0,0,0
1759952700,6798.5,6803.25,6798,6801.75,0,0,0,0,0,0,0,0,0
1759953600,6801.75,6803.5,6800,6803.25,0,0,0,0,0,0,0,0,0
1759954500,6803,6807.75,6802.75,6807,1,0,0,0,0,0,0,0,0
1759955400,6806.75,6807.5,6805.75,6806.5,0,0,0,0,0,0,0,0,0
1759956300,6806.5,6806.5,6802.5,6803.25,0,0,0,0,0,0,0,0,0
1759960800,6803.25,6807,6802,6806.5,0,1,0,0,0,0,0,0,0
1759961700,6806.5,6807.75,6804.5,6806.75,1,0,0,0,0,0,0,0,0
1759962600,6807,6807.5,6805.25,6806.75,0,0,0,0,0,0,0,0,0
1759963500,6806.75,6807.5,6806,6806.75,0,0,0,0,0,0,0,0,0
1759964400,6807,6809,6805.5,6809,0,1,0,0,0,0,0,0,0
1759965300,6809,6812.25,6808.5,6811.5,1,0,0,0,0,0,0,0,0
1759966200,6811.5,6812,6809.75,6810.25,0,0,0,0,0,0,0,0,0
1759967100,6810.25,6810.75,6807.75,6808.75,0,0,0,0,0,0,0,0,0
1759968000,6808.75,6808.75,6806.25,6806.75,0,0,0,0,0,0,0,0,0
1759968900,6806.75,6807.25,6804.75,6806.5,0,1,0,0,0,0,0,0,0
1759969800,6806.75,6807.5,6806,6806.5,0,0,0,0,0,0,0,0,0
1759970700,6806.5,6807.5,6805.25,6806,0,0,0,0,0,0,0,0,0
1759971600,6806,6808,6800,6800,1,0,0,0,0,0,0,0,0
1759972500,6800,6803.25,6799,6802.75,0,0,0,0,0,0,0,0,0
1759973400,6802.75,6802.75,6797.75,6799.75,0,1,0,0,0,0,0,0,0
1759974300,6799.75,6800.25,6798.5,6799.25,0,0,0,0,0,0,0,0,0
1759975200,6799.25,6799.25,6796.25,6798,0,0,0,0,0,0,0,0,0
1759976100,6798,6799,6796.25,6799,0,0,0,0,0,0,0,0,0
1759977000,6799,6799.75,6796.25,6796.75,1,0,0,0,0,0,0,0,0
1759977900,6797,6797,6794.5,6795,0,1,0,0,0,0,0,0,0
1759978800,6795.25,6797,6795,6796.75,0,0,0,0,0,0,0,0,0
1759979700,6796.5,6800.5,6796,6796.5,1,0,0,0,0,0,0,0,0
1759980600,6796.25,6797.75,6795.5,6797.5,0,1,0,0,0,0,0,0,0
1759981500,6797.5,6798.25,6796.75,6797.25,0,0,0,0,0,0,0,0,0
1759982400,6797.25,6798.75,6797,6798.5,0,0,0,0,0,0,1,0,0
1759983300,6798.25,6801,6798.25,6800,1,0,0,0,0,0,0,0,0
1759984200,6800,6800.5,6798.5,6800.5,0,0,0,0,0,0,0,0,0
1759985100,6800.5,6802,6799.75,6801.5,0,0,0,0,0,0,0,0,0
1759986000,6801.75,6803,6800.5,6802.25,0,0,0,0,0,0,0,0,0
1759986900,6802.25,6805.25,6801.5,6805,0,0,0,0,0,0,0,0,0
1759987800,6804.75,6806.75,6804.25,6804.5,1,0,0,0,0,0,0,0,0
1759988700,6804.25,6805,6802.25,6805,0,1,0,0,0,0,0,0,0
1759989600,6805,6807.25,6804.25,6807,0,0,0,0,0,0,0,0,0
1759990500,6807.25,6807.25,6803,6803.5,1,1,0,0,0,0,0,0,0
1759991400,6803.5,6806,6803.25,6804.25,0,0,0,0,0,0,0,0,0
1759992300,6804.5,6805.25,6799.25,6801.5,0,1,0,0,0,0,0,0,0
1759993200,6801.5,6804,6800.75,6803,0,0,0,0,0,0,0,0,0
1759994100,6802.75,6804.25,6800.75,6801.25,1,0,0,0,0,0,0,0,0
1759995000,6801,6802,6799.25,6802,0,1,0,0,0,0,0,0,0
1759995900,6801.75,6803.75,6801,6801.5,1,0,0,0,0,0,0,0,0
1759996800,6801.25,6802.5,6798.5,6799.25,0,0,0,0,0,0,0,0,0
1759997700,6799.5,6801.25,6797.75,6800,0,0,0,0,0,0,0,0,0
1759998600,6800,6800.25,6795.75,6796.5,0,1,0,0,0,0,0,0,0
1759999500,6796.5,6798.75,6796,6797.5,0,0,0,0,0,0,0,0,0
1760000400,6797.25,6800.75,6795.75,6800.5,0,1,0,0,0,0,0,0,0
1760001300,6800.75,6801,6799,6800.5,0,0,0,0,0,0,0,0,0
1760002200,6800.5,6803.75,6800.5,6802,1,0,0,0,0,0,0,0,0
1760003100,6802.25,6802.5,6800,6800.25,0,0,0,0,0,0,0,0,0
1760004000,6800.25,6802.5,6799,6801.75,0,0,0,0,0,0,0,0,0
1760004900,6802,6802.25,6797.75,6797.75,0,0,0,0,0,0,0,0,0
1760005800,6797.75,6799.75,6797.25,6798.5,0,1,0,0,0,0,0,0,0
1760006700,6798.5,6800.75,6797.5,6799.5,0,0,0,0,0,0,0,0,0
1760007600,6799.75,6803,6799.5,6801.75,0,0,0,0,0,0,0,0,0
1760008500,6801.5,6804.75,6800.75,6804.5,0,0,0,0,0,0,0,0,0
1760009400,6804.25,6805.5,6802,6802,1,0,0,0,0,0,0,0,0
1760010300,6802,6803.75,6799.75,6800,0,1,0,0,0,0,0,0,0
1760011200,6800,6802,6800,6800.5,0,0,0,0,0,0,0,0,0
1760012100,6800.5,6803.5,6800.25,6803.25,0,0,0,0,0,0,0,0,0
1760013000,6803,6804.25,6801,6803.5,0,0,0,0,0,0,0,0,0
1760013900,6803.5,6805.25,6801.75,6804.75,1,0,0,0,0,0,0,0,0
1760014800,6805,6805,6801.5,6802.75,0,1,0,0,0,0,0,0,0
1760015700,6802.75,6806.25,6802.5,6805.5,0,0,0,0,0,0,0,0,0
1760016600,6805.5,6809.5,6796.25,6797,1,0,0,0,0,0,0,0,0
1760017500,6797.25,6800.75,6785.25,6788.75,0,0,0,0,0,0,0,0,0
1760018400,6788.75,6792.25,6783.75,6789.5,0,0,0,0,0,0,0,0,0
1760019300,6789.25,6789.5,6780.5,6781.5,0,0,0,0,0,0,0,0,0
1760020200,6781.5,6781.75,6771.25,6771.75,0,0,0,0,0,0,0,0,0
1760021100,6771.75,6784.5,6768.5,6782.75,0,1,0,0,0,0,0,0,0
1760022000,6782.75,6786,6781,6784.25,0,0,0,0,0,0,0,0,0
1760022900,6784.5,6788,6776,6777,1,0,0,0,0,0,0,0,0
1760023800,6776.75,6777.75,6769,6773.5,0,1,0,0,0,0,0,0,0
1760024700,6773.5,6784.5,6772.75,6782.25,0,0,0,0,0,0,0,0,0
1760025600,6782.5,6785.25,6779.75,6780.75,1,0,0,0,0,0,0,0,0
1760026500,6780.75,6783.25,6774.5,6778.75,0,0,0,0,0,0,0,0,0
1760027400,6778.75,6780.25,6770.75,6775.5,0,0,0,0,0,0,0,0,0
1760028300,6775.75,6780.5,6765.25,6767,1,0,0,0,0,0,0,0,0
1760029200,6767,6773,6763.25,6767.25,0,0,0,0,0,0,0,0,0
1760030100,6767.25,6770,6761.75,6763.5,0,0,0,0,0,0,0,0,0
1760031000,6763.5,6772.5,6760.75,6769,0,1,0,0,0,0,0,0,0
1760031900,6769,6772.75,6767,6770.75,1,0,0,0,0,0,0,0,0
1760032800,6770.5,6771.25,6762.25,6766.75,0,1,0,0,0,0,0,0,0
1760033700,6766.5,6772.25,6765.75,6767,1,0,0,0,0,0,0,0,0
1760034600,6767,6768.75,6764.25,6766.5,0,0,0,0,0,0,0,0,0
1760035500,6766.5,6769.75,6763.75,6768,0,1,0,0,0,0,0,0,0
1760036400,6768,6773.75,6767,6771,0,0,0,0,0,0,0,0,0
1760037300,6771.25,6776,6769.5,6774.75,0,0,0,0,0,0,0,0,0
1760038200,6774.5,6779.5,6773.5,6778.75,0,0,0,0,0,0,0,0,0
1760039100,6779,6781.75,6774.5,6781,0,0,0,0,0,0,0,0,0
1760040000,6781,6782.5,6778.25,6778.75,1,0,0,0,0,0,0,0,0
1760040900,6779,6779.25,6776,6777.25,0,0,0,0,0,0,0,0,0
1760041800,6777.25,6778.75,6775.25,6778.75,0,1,0,0,0,0,0,0,0
1760042700,6778.5,6779.75,6776.75,6779.75,0,0,0,0,0,0,0,0,0
1760047200,6779.75,6784,6779.5,6780.75,1,0,0,0,0,0,0,0,0
1760048100,6780.5,6782.75,6780,6781,0,0,0,0,0,0,0,0,0
1760049000,6781.5,6786.5,6781.5,6785.75,1,0,0,0,0,0,0,0,0
1760049900,6786,6786.25,6784,6785.25,0,0,0,0,0,0,0,0,0
1760050800,6785.5,6786.75,6784,6785,1,0,0,0,0,0,0,0,0
1760051700,6785,6786.5,6784.5,6785.75,0,0,0,0,0,0,0,0,0
1760052600,6785.75,6786.5,6784.25,6785.25,0,1,0,0,0,0,0,0,0
1760053500,6785.25,6789.5,6785,6789.25,0,0,0,0,0,0,0,0,0
1760054400,6789.25,6792,6785.75,6787.25,1,0,0,0,0,0,0,0,0
1760055300,6787,6787.5,6786.25,6786.75,0,0,0,0,0,0,0,0,0
1760056200,6786.75,6787.75,6786,6787,0,1,0,0,0,0,0,0,0
1760057100,6787,6791,6786.5,6790,1,0,0,0,0,0,0,0,0
1760058000,6790.25,6790.75,6789.25,6790,0,0,0,0,0,0,0,0,0
1760058900,6790,6792.75,6790,6792.25,0,0,0,0,0,0,0,0,0
1760059800,6792.5,6792.75,6790.25,6791.25,0,0,0,0,0,0,0,0,0
1760060700,6791.25,6792.75,6791,6792.5,0,0,0,0,0,0,0,0,0
1760061600,6792.25,6792.5,6790.75,6791,0,0,0,0,0,0,0,0,0
1760062500,6791,6792,6790.75,6791.5,0,1,0,0,0,0,0,0,0
1760063400,6791.75,6792.75,6791.25,6791.75,1,0,0,0,0,0,0,0,0
1760064300,6792,6792,6788.75,6789.25,0,0,0,0,0,0,0,0,0
1760065200,6789,6790.25,6787.25,6788.75,0,0,0,0,0,0,0,0,0
1760066100,6789,6789.75,6787,6787.5,0,0,0,0,0,0,0,0,0
1760067000,6787.25,6788.5,6787,6787.5,0,0,0,0,0,0,0,0,0
1760067900,6787.75,6788,6784.5,6785.75,0,1,0,0,0,0,0,0,0
1760068800,6786,6787,6785.5,6786.5,0,0,0,0,0,0,0,1,0
1760069700,6786.75,6787,6784.25,6786.25,0,1,0,0,0,0,0,0,0
1760070600,6786.5,6786.75,6785,6785.5,0,0,0,0,0,0,0,0,0
1760071500,6785.25,6785.25,6781.5,6782.75,0,0,0,0,0,0,0,0,0
1760072400,6782.5,6784.25,6780.25,6784.25,0,1,0,0,0,0,0,0,0
1760073300,6784.25,6786.25,6783.5,6785,0,0,0,0,0,0,0,0,0
1760074200,6785.25,6788,6785,6787.25,0,0,0,0,0,0,0,0,0
1760075100,6787.5,6788.5,6786.75,6788.5,0,0,0,0,0,0,0,0,0
1760076000,6788.5,6792.5,6788,6792.5,0,0,0,0,0,0,0,0,0
1760076900,6792.5,6792.75,6789.25,6789.5,1,0,0,0,0,0,0,0,0
1760077800,6789.5,6790.5,6780.75,6785.75,0,0,0,0,0,0,0,0,0
1760078700,6786,6787,6779,6782.25,0,1,0,0,0,0,0,0,0
1760079600,6782.5,6786.5,6782,6784,0,0,0,0,0,0,0,0,0
1760080500,6784,6787.5,6781.25,6786,0,1,0,0,0,0,0,0,0
1760081400,6786.25,6787.75,6783,6785.5,1,0,0,0,0,0,0,0,0
1760082300,6785.5,6786.5,6782.5,6786.25,0,1,0,0,0,0,0,0,0
1760083200,6786.25,6789.25,6785,6789,0,0,0,0,0,0,0,0,0
1760084100,6789,6789.75,6786.25,6787,0,0,0,0,0,0,0,0,0
1760085000,6787,6789.75,6786.5,6789,0,0,0,0,0,0,0,0,0
1760085900,6789,6790,6788,6788.5,1,0,0,0,0,0,0,0,0
1760086800,6788.25,6788.75,6780.5,6784.75,0,1,0,0,0,0,0,0,0
1760087700,6784.5,6785.75,6782.5,6782.5,0,0,0,0,0,0,0,0,0
1760088600,6782.75,6783,6778.5,6778.5,0,0,0,0,0,0,0,0,0
1760089500,6778.75,6780.75,6772.5,6773.5,0,1,0,0,0,0,0,0,0
1760090400,6773.5,6780.25,6773.25,6778.75,0,0,0,0,0,0,0,0,0
1760091300,6779,6781.25,6778,6779.25,1,0,0,0,0,0,0,0,0
1760092200,6779,6780.75,6776.5,6780.75,0,1,0,0,0,0,0,0,0
1760093100,6780.75,6782.75,6777.5,6782.5,0,0,0,0,0,0,0,0,0
1760094000,6782.25,6785.5,6782,6784.75,0,0,0,0,0,0,0,0,0
1760094900,6784.5,6785.75,6783.75,6785.25,0,0,0,0,0,0,0,0,0
1760095800,6785.25,6787.75,6783.25,6785.5,0,1,0,0,0,0,0,0,0
1760096700,6785.75,6788.5,6785.5,6788,0,0,0,0,0,0,0,0,0
1760097600,6787.75,6790.25,6786.25,6789.5,1,0,0,0,0,0,0,0,0
1760098500,6789.5,6789.75,6787,6787.75,0,0,0,0,0,0,0,0,0
1760099400,6787.5,6788.75,6782.25,6782.5,0,0,0,0,0,0,0,0,0
1760100300,6782.5,6784.25,6781,6783.5,0,1,0,0,0,0,0,0,0
1760101200,6783.25,6786,6783.25,6786,0,0,0,0,0,0,0,0,0
1760102100,6786,6788.5,6783.25,6788.25,0,0,0,0,0,0,0,0,0
1760103000,6788,6803.25,6785.25,6802.5,0,0,0,0,0,0,0,0,0
1760103900,6802.25,6806.5,6791,6796.75,1,0,0,0,0,0,0,0,0
1760104800,6796.75,6800,6788,6792,0,0,0,0,0,0,0,0,0
1760105700,6791.75,6797.75,6784.5,6792.25,0,1,0,0,0,0,0,0,0
1760106600,6792.5,6795.25,6787.75,6792,0,0,0,0,0,0,0,0,0
1760107500,6792,6797.5,6742.5,6757.75,1,0,0,0,0,0,0,0,0
1760108400,6757.5,6758.5,6716.75,6743,0,0,0,0,0,0,0,0,0
1760109300,6742.5,6746.75,6684,6689.25,0,0,0,0,0,0,0,0,0
1760110200,6689.25,6696.25,6659.25,6695.5,0,1,0,0,0,0,0,0,0
1760111100,6695.25,6705.5,6672,6682.75,1,0,0,0,0,0,0,0,0
1760112000,6682.5,6686,6666.25,6684,0,1,0,0,0,0,0,0,0
1760112900,6684,6691,6669.5,6680,0,0,0,0,0,0,0,0,0
1760113800,6680,6692.25,6669.25,6671.75,1,0,0,0,0,0,0,0,0
1760114700,6671.75,6676.25,6653,6655.25,0,0,0,0,0,0,0,0,0
1760115600,6655.25,6660.25,6641.25,6645.5,0,1,0,0,0,0,0,0,0
1760116500,6645.75,6663.25,6643.75,6661.75,0,0,0,0,0,0,0,0,0
1760117400,6661.75,6673.5,6657.25,6661.75,1,0,0,0,0,0,0,0,0
